ID,FAULT_TYPE,CODE LINE,TRANSFORMED CODE,FILE,UNIT TEST LOG,FUNCTIONAL TEST LOG,INTEGRATION TEST LOG,UNIT TEST RESULT,UNIT RATIO,FUNCTIONAL TEST RESULT,FUNCTIONAL TEST RATIO,INTEGRATION TEST RESULT,INTEGRATION TEST RATIO,UNIT TEST TOTAL RESULTS,FUNCTIONAL TEST TOTAL RESULTS,INTEGRATION TEST TOTAL RESULTS
1227,MIA,4223,MIA_4223_transformed_code_1227.py,resources/api.py,21022025170914_unit_result_4223,21022025170914_functional_result_4223,,True,0/0,True,0/0,False,NA,,,NA
1228,MIA,4326,MIA_4326_transformed_code_1228.py,resources/api.py,21022025170927_unit_result_4326,21022025170927_functional_result_4326,,True,0/0,True,0/0,False,NA,,,NA
1229,MIA,4338,MIA_4338_transformed_code_1229.py,resources/api.py,21022025170937_unit_result_4338,21022025170937_functional_result_4338,,True,0/0,True,0/0,False,NA,,,NA
1230,MIA,4352,MIA_4352_transformed_code_1230.py,resources/api.py,21022025170945_unit_result_4352,21022025170945_functional_result_4352,,True,0/0,True,0/0,False,NA,,,NA
1231,MIA,4390,MIA_4390_transformed_code_1231.py,resources/api.py,21022025170955_unit_result_4390,21022025170955_functional_result_4390,,True,0/0,True,0/0,False,NA,,,NA
1232,MIA,4462,MIA_4462_transformed_code_1232.py,resources/api.py,21022025171007_unit_result_4462,21022025171007_functional_result_4462,,True,0/0,True,0/0,False,NA,,,NA
1233,MIA,4467,MIA_4467_transformed_code_1233.py,resources/api.py,21022025171015_unit_result_4467,21022025171015_functional_result_4467,,True,0/0,True,0/0,False,NA,,,NA
1234,MIA,4479,MIA_4479_transformed_code_1234.py,resources/api.py,21022025171026_unit_result_4479,21022025171026_functional_result_4479,,True,0/0,True,0/0,False,NA,,,NA
1235,MIA,4527,MIA_4527_transformed_code_1235.py,resources/api.py,21022025171041_unit_result_4527,21022025171041_functional_result_4527,,True,0/0,True,0/0,False,NA,,,NA
1236,MIA,4572,MIA_4572_transformed_code_1236.py,resources/api.py,21022025171047_unit_result_4572,21022025171047_functional_result_4572,,True,0/0,True,0/0,False,NA,,,NA
1237,MIA,4586,MIA_4586_transformed_code_1237.py,resources/api.py,21022025171057_unit_result_4586,21022025171057_functional_result_4586,,True,0/0,True,0/0,False,NA,,,NA
1238,MIA,4587,MIA_4587_transformed_code_1238.py,resources/api.py,21022025171108_unit_result_4587,21022025171108_functional_result_4587,,True,0/0,True,0/0,False,NA,,,NA
1239,MIA,4594,MIA_4594_transformed_code_1239.py,resources/api.py,21022025171117_unit_result_4594,21022025171117_functional_result_4594,,True,0/0,True,0/0,False,NA,,,NA
1240,MIA,4629,MIA_4629_transformed_code_1240.py,resources/api.py,21022025171128_unit_result_4629,21022025171128_functional_result_4629,,True,0/0,True,0/0,False,NA,,,NA
1241,MIA,4655,MIA_4655_transformed_code_1241.py,resources/api.py,21022025171138_unit_result_4655,21022025171138_functional_result_4655,,True,0/0,True,0/0,False,NA,,,NA
1242,MIA,4672,MIA_4672_transformed_code_1242.py,resources/api.py,21022025171148_unit_result_4672,21022025171148_functional_result_4672,,True,0/0,True,0/0,False,NA,,,NA
1243,MIA,4694,MIA_4694_transformed_code_1243.py,resources/api.py,21022025171159_unit_result_4694,21022025171159_functional_result_4694,,True,0/0,True,0/0,False,NA,,,NA
1244,MIA,4710,MIA_4710_transformed_code_1244.py,resources/api.py,21022025171212_unit_result_4710,21022025171212_functional_result_4710,,True,0/0,True,0/0,False,NA,,,NA
1245,MIA,4727,MIA_4727_transformed_code_1245.py,resources/api.py,21022025171219_unit_result_4727,21022025171219_functional_result_4727,,True,0/0,True,0/0,False,NA,,,NA
1246,MIA,4730,MIA_4730_transformed_code_1246.py,resources/api.py,21022025171231_unit_result_4730,21022025171231_functional_result_4730,,True,0/0,True,0/0,False,NA,,,NA
1247,MIA,4733,MIA_4733_transformed_code_1247.py,resources/api.py,21022025171242_unit_result_4733,21022025171242_functional_result_4733,,True,0/0,True,0/0,False,NA,,,NA
1248,MIA,4750,MIA_4750_transformed_code_1248.py,resources/api.py,21022025171256_unit_result_4750,21022025171256_functional_result_4750,,True,0/0,True,0/0,False,NA,,,NA
1249,MIA,4762,MIA_4762_transformed_code_1249.py,resources/api.py,21022025171303_unit_result_4762,21022025171303_functional_result_4762,,True,0/0,True,0/0,False,NA,,,NA
1250,MIA,4791,MIA_4791_transformed_code_1250.py,resources/api.py,21022025171313_unit_result_4791,21022025171313_functional_result_4791,,True,0/0,True,0/0,False,NA,,,NA
1251,MIA,4811,MIA_4811_transformed_code_1251.py,resources/api.py,21022025171324_unit_result_4811,21022025171324_functional_result_4811,,True,0/0,True,0/0,False,NA,,,NA
1252,MIA,4813,MIA_4813_transformed_code_1252.py,resources/api.py,21022025171335_unit_result_4813,21022025171335_functional_result_4813,,True,0/0,True,0/0,False,NA,,,NA
1253,MIA,4860,MIA_4860_transformed_code_1253.py,resources/api.py,21022025171343_unit_result_4860,21022025171343_functional_result_4860,,True,0/0,True,0/0,False,NA,,,NA
1254,MIA,4885,MIA_4885_transformed_code_1254.py,resources/api.py,21022025171354_unit_result_4885,21022025171354_functional_result_4885,,True,0/0,True,0/0,False,NA,,,NA
1255,MIA,4900,MIA_4900_transformed_code_1255.py,resources/api.py,21022025171404_unit_result_4900,21022025171404_functional_result_4900,,True,0/0,True,0/0,False,NA,,,NA
1256,MIA,4950,MIA_4950_transformed_code_1256.py,resources/api.py,21022025171411_unit_result_4950,21022025171411_functional_result_4950,,True,0/0,True,0/0,False,NA,,,NA
1257,MIA,4986,MIA_4986_transformed_code_1257.py,resources/api.py,21022025171425_unit_result_4986,21022025171425_functional_result_4986,,True,0/0,True,0/0,False,NA,,,NA
1258,MIA,4994,MIA_4994_transformed_code_1258.py,resources/api.py,21022025171438_unit_result_4994,21022025171438_functional_result_4994,,True,0/0,True,0/0,False,NA,,,NA
1259,MIA,5025,MIA_5025_transformed_code_1259.py,resources/api.py,21022025171446_unit_result_5025,21022025171446_functional_result_5025,,True,0/0,True,0/0,False,NA,,,NA
1260,MIA,5045,MIA_5045_transformed_code_1260.py,resources/api.py,21022025171455_unit_result_5045,21022025171455_functional_result_5045,,True,0/0,True,0/0,False,NA,,,NA
1261,MIA,5059,MIA_5059_transformed_code_1261.py,resources/api.py,21022025171510_unit_result_5059,21022025171510_functional_result_5059,,True,0/0,True,0/0,False,NA,,,NA
1262,MIA,5093,MIA_5093_transformed_code_1262.py,resources/api.py,21022025171518_unit_result_5093,21022025171518_functional_result_5093,,True,0/0,True,0/0,False,NA,,,NA
1263,MIA,5119,MIA_5119_transformed_code_1263.py,resources/api.py,21022025171526_unit_result_5119,21022025171526_functional_result_5119,,True,0/0,True,0/0,False,NA,,,NA
1264,MIA,5120,MIA_5120_transformed_code_1264.py,resources/api.py,21022025171538_unit_result_5120,21022025171538_functional_result_5120,,True,0/0,True,0/0,False,NA,,,NA
1265,MIA,5124,MIA_5124_transformed_code_1265.py,resources/api.py,21022025171549_unit_result_5124,21022025171549_functional_result_5124,,True,0/0,True,0/0,False,NA,,,NA
1266,MIA,5125,MIA_5125_transformed_code_1266.py,resources/api.py,21022025171559_unit_result_5125,21022025171559_functional_result_5125,,True,0/0,True,0/0,False,NA,,,NA
1267,MIA,5128,MIA_5128_transformed_code_1267.py,resources/api.py,21022025171609_unit_result_5128,21022025171609_functional_result_5128,,True,0/0,True,0/0,False,NA,,,NA
1268,MIA,5129,MIA_5129_transformed_code_1268.py,resources/api.py,21022025171618_unit_result_5129,21022025171618_functional_result_5129,,True,0/0,True,0/0,False,NA,,,NA
1269,MIA,5133,MIA_5133_transformed_code_1269.py,resources/api.py,21022025171630_unit_result_5133,21022025171630_functional_result_5133,,True,0/0,True,0/0,False,NA,,,NA
1270,MIA,5142,MIA_5142_transformed_code_1270.py,resources/api.py,21022025171638_unit_result_5142,21022025171638_functional_result_5142,,True,0/0,True,0/0,False,NA,,,NA
1271,MIA,5242,MIA_5242_transformed_code_1271.py,resources/api.py,21022025171652_unit_result_5242,21022025171652_functional_result_5242,,True,0/0,True,0/0,False,NA,,,NA
1272,MIA,5246,MIA_5246_transformed_code_1272.py,resources/api.py,21022025171658_unit_result_5246,21022025171658_functional_result_5246,,True,0/0,True,0/0,False,NA,,,NA
1273,MIA,5261,MIA_5261_transformed_code_1273.py,resources/api.py,21022025171710_unit_result_5261,21022025171710_functional_result_5261,,True,0/0,True,0/0,False,NA,,,NA
1274,MIA,5273,MIA_5273_transformed_code_1274.py,resources/api.py,21022025171721_unit_result_5273,21022025171721_functional_result_5273,,True,0/0,True,0/0,False,NA,,,NA
1275,MIA,5315,MIA_5315_transformed_code_1275.py,resources/api.py,21022025171729_unit_result_5315,21022025171729_functional_result_5315,,True,0/0,True,0/0,False,NA,,,NA
1276,MIA,5331,MIA_5331_transformed_code_1276.py,resources/api.py,21022025171739_unit_result_5331,21022025171739_functional_result_5331,,True,0/0,True,0/0,False,NA,,,NA
1277,MIA,5335,MIA_5335_transformed_code_1277.py,resources/api.py,21022025171750_unit_result_5335,21022025171750_functional_result_5335,,True,0/0,True,0/0,False,NA,,,NA
1278,MIA,5353,MIA_5353_transformed_code_1278.py,resources/api.py,21022025171802_unit_result_5353,21022025171802_functional_result_5353,,True,0/0,True,0/0,False,NA,,,NA
1279,MIA,5354,MIA_5354_transformed_code_1279.py,resources/api.py,21022025171810_unit_result_5354,21022025171810_functional_result_5354,,True,0/0,True,0/0,False,NA,,,NA
1280,MIA,5416,MIA_5416_transformed_code_1280.py,resources/api.py,21022025171821_unit_result_5416,21022025171821_functional_result_5416,,True,0/0,True,0/0,False,NA,,,NA
1281,MIA,5418,MIA_5418_transformed_code_1281.py,resources/api.py,21022025171830_unit_result_5418,21022025171830_functional_result_5418,,True,0/0,True,0/0,False,NA,,,NA
1282,MIA,5439,MIA_5439_transformed_code_1282.py,resources/api.py,21022025171836_unit_result_5439,21022025171836_functional_result_5439,,True,0/0,True,0/0,False,NA,,,NA
1283,MIA,5443,MIA_5443_transformed_code_1283.py,resources/api.py,21022025171847_unit_result_5443,21022025171847_functional_result_5443,,True,0/0,True,0/0,False,NA,,,NA
1284,MIA,5446,MIA_5446_transformed_code_1284.py,resources/api.py,21022025171855_unit_result_5446,21022025171855_functional_result_5446,,True,0/0,True,0/0,False,NA,,,NA
1285,MIA,5466,MIA_5466_transformed_code_1285.py,resources/api.py,21022025171901_unit_result_5466,21022025171901_functional_result_5466,,True,0/0,True,0/0,False,NA,,,NA
1286,MIA,5468,MIA_5468_transformed_code_1286.py,resources/api.py,21022025171909_unit_result_5468,21022025171909_functional_result_5468,,True,0/0,True,0/0,False,NA,,,NA
1287,MIA,5543,MIA_5543_transformed_code_1287.py,resources/api.py,21022025171919_unit_result_5543,21022025171919_functional_result_5543,,True,0/0,True,0/0,False,NA,,,NA
1288,MIA,5546,MIA_5546_transformed_code_1288.py,resources/api.py,21022025171926_unit_result_5546,21022025171926_functional_result_5546,,True,0/0,True,0/0,False,NA,,,NA
1289,MIA,5552,MIA_5552_transformed_code_1289.py,resources/api.py,21022025171936_unit_result_5552,21022025171936_functional_result_5552,,True,0/0,True,0/0,False,NA,,,NA
1290,MIA,5557,MIA_5557_transformed_code_1290.py,resources/api.py,21022025171946_unit_result_5557,21022025171946_functional_result_5557,,True,0/0,True,0/0,False,NA,,,NA
1291,MIA,5583,MIA_5583_transformed_code_1291.py,resources/api.py,21022025171954_unit_result_5583,21022025171954_functional_result_5583,,True,0/0,True,0/0,False,NA,,,NA
1292,MIA,5617,MIA_5617_transformed_code_1292.py,resources/api.py,21022025172002_unit_result_5617,21022025172002_functional_result_5617,,True,0/0,True,0/0,False,NA,,,NA
1293,MIA,5626,MIA_5626_transformed_code_1293.py,resources/api.py,21022025172011_unit_result_5626,21022025172011_functional_result_5626,,True,0/0,True,0/0,False,NA,,,NA
1294,MIA,5665,MIA_5665_transformed_code_1294.py,resources/api.py,21022025172017_unit_result_5665,21022025172017_functional_result_5665,,True,0/0,True,0/0,False,NA,,,NA
1295,MIA,5719,MIA_5719_transformed_code_1295.py,resources/api.py,21022025172029_unit_result_5719,21022025172029_functional_result_5719,,True,0/0,True,0/0,False,NA,,,NA
1296,MIA,5723,MIA_5723_transformed_code_1296.py,resources/api.py,21022025172038_unit_result_5723,21022025172038_functional_result_5723,,True,0/0,True,0/0,False,NA,,,NA
1297,MIA,5740,MIA_5740_transformed_code_1297.py,resources/api.py,21022025172044_unit_result_5740,21022025172044_functional_result_5740,,True,0/0,True,0/0,False,NA,,,NA
1298,MIA,5746,MIA_5746_transformed_code_1298.py,resources/api.py,21022025172053_unit_result_5746,21022025172053_functional_result_5746,,True,0/0,True,0/0,False,NA,,,NA
1299,MIA,5767,MIA_5767_transformed_code_1299.py,resources/api.py,21022025172100_unit_result_5767,21022025172100_functional_result_5767,,True,0/0,True,0/0,False,NA,,,NA
1300,MIA,5769,MIA_5769_transformed_code_1300.py,resources/api.py,21022025172111_unit_result_5769,21022025172111_functional_result_5769,,True,0/0,True,0/0,False,NA,,,NA
1301,MIA,5772,MIA_5772_transformed_code_1301.py,resources/api.py,21022025172120_unit_result_5772,21022025172120_functional_result_5772,,True,0/0,True,0/0,False,NA,,,NA
1302,MIA,5784,MIA_5784_transformed_code_1302.py,resources/api.py,21022025172128_unit_result_5784,21022025172128_functional_result_5784,,True,0/0,True,0/0,False,NA,,,NA
1303,MIA,5797,MIA_5797_transformed_code_1303.py,resources/api.py,21022025172135_unit_result_5797,21022025172135_functional_result_5797,,True,0/0,True,0/0,False,NA,,,NA
1304,MIA,5802,MIA_5802_transformed_code_1304.py,resources/api.py,21022025172145_unit_result_5802,21022025172145_functional_result_5802,,True,0/0,True,0/0,False,NA,,,NA
1305,MIA,5837,MIA_5837_transformed_code_1305.py,resources/api.py,21022025172151_unit_result_5837,21022025172151_functional_result_5837,,True,0/0,True,0/0,False,NA,,,NA
1306,MIA,5847,MIA_5847_transformed_code_1306.py,resources/api.py,21022025172159_unit_result_5847,21022025172159_functional_result_5847,,True,0/0,True,0/0,False,NA,,,NA
1307,MIA,5869,MIA_5869_transformed_code_1307.py,resources/api.py,21022025172208_unit_result_5869,21022025172208_functional_result_5869,,True,0/0,True,0/0,False,NA,,,NA
1308,MIA,5875,MIA_5875_transformed_code_1308.py,resources/api.py,21022025172216_unit_result_5875,21022025172216_functional_result_5875,,True,0/0,True,0/0,False,NA,,,NA
1309,MIA,5881,MIA_5881_transformed_code_1309.py,resources/api.py,21022025172228_unit_result_5881,21022025172228_functional_result_5881,,True,0/0,True,0/0,False,NA,,,NA
1310,MIA,5896,MIA_5896_transformed_code_1310.py,resources/api.py,21022025172234_unit_result_5896,21022025172234_functional_result_5896,,True,0/0,True,0/0,False,NA,,,NA
1311,MIA,5916,MIA_5916_transformed_code_1311.py,resources/api.py,21022025172241_unit_result_5916,21022025172241_functional_result_5916,,True,0/0,True,0/0,False,NA,,,NA
1312,MIA,5947,MIA_5947_transformed_code_1312.py,resources/api.py,21022025172252_unit_result_5947,21022025172252_functional_result_5947,,True,0/0,True,0/0,False,NA,,,NA
1313,MIA,5948,MIA_5948_transformed_code_1313.py,resources/api.py,21022025172258_unit_result_5948,21022025172258_functional_result_5948,,True,0/0,True,0/0,False,NA,,,NA
1314,MIA,5960,MIA_5960_transformed_code_1314.py,resources/api.py,21022025172309_unit_result_5960,21022025172309_functional_result_5960,,True,0/0,True,0/0,False,NA,,,NA
1315,MIA,5967,MIA_5967_transformed_code_1315.py,resources/api.py,21022025172315_unit_result_5967,21022025172315_functional_result_5967,,True,0/0,True,0/0,False,NA,,,NA
1316,MIA,5973,MIA_5973_transformed_code_1316.py,resources/api.py,21022025172324_unit_result_5973,21022025172324_functional_result_5973,,True,0/0,True,0/0,False,NA,,,NA
1317,MIA,5979,MIA_5979_transformed_code_1317.py,resources/api.py,21022025172332_unit_result_5979,21022025172332_functional_result_5979,,True,0/0,True,0/0,False,NA,,,NA
1318,MIA,5999,MIA_5999_transformed_code_1318.py,resources/api.py,21022025172342_unit_result_5999,21022025172342_functional_result_5999,,True,0/0,True,0/0,False,NA,,,NA
1319,MIA,6013,MIA_6013_transformed_code_1319.py,resources/api.py,21022025172349_unit_result_6013,21022025172349_functional_result_6013,,True,0/0,True,0/0,False,NA,,,NA
1320,MIA,6138,MIA_6138_transformed_code_1320.py,resources/api.py,21022025172358_unit_result_6138,21022025172358_functional_result_6138,,True,0/0,True,0/0,False,NA,,,NA
1321,MIA,6219,MIA_6219_transformed_code_1321.py,resources/api.py,21022025172407_unit_result_6219,21022025172407_functional_result_6219,,True,0/0,True,0/0,False,NA,,,NA
1322,MIA,6237,MIA_6237_transformed_code_1322.py,resources/api.py,21022025172414_unit_result_6237,21022025172414_functional_result_6237,,True,0/0,True,0/0,False,NA,,,NA
1323,MIA,6243,MIA_6243_transformed_code_1323.py,resources/api.py,21022025172418_unit_result_6243,21022025172418_functional_result_6243,,True,0/0,True,0/0,False,NA,,,NA
1324,WLEC,123,WLEC_123_transformed_code_1324.py,resources/api.py,21022025172437_unit_result_123,21022025172437_functional_result_123,,True,0/0,True,0/0,False,NA,,,NA
1325,WLEC,125,WLEC_125_transformed_code_1325.py,resources/api.py,21022025172446_unit_result_125,21022025172446_functional_result_125,,True,0/0,True,0/0,False,NA,,,NA
1326,WLEC,131,WLEC_131_transformed_code_1326.py,resources/api.py,21022025172456_unit_result_131,21022025172456_functional_result_131,,True,0/0,True,0/0,False,NA,,,NA
1327,WLEC,144,WLEC_144_transformed_code_1327.py,resources/api.py,21022025172508_unit_result_144,21022025172508_functional_result_144,,True,0/0,True,0/0,False,NA,,,NA
1328,WLEC,176,WLEC_176_transformed_code_1328.py,resources/api.py,21022025172519_unit_result_176,21022025172519_functional_result_176,,True,0/0,True,0/0,False,NA,,,NA
1329,WLEC,180,WLEC_180_transformed_code_1329.py,resources/api.py,21022025172524_unit_result_180,21022025172524_functional_result_180,,True,0/0,True,0/0,False,NA,,,NA
1330,WLEC,203,WLEC_203_transformed_code_1330.py,resources/api.py,21022025172534_unit_result_203,21022025172534_functional_result_203,,True,0/0,True,0/0,False,NA,,,NA
1331,WLEC,205,WLEC_205_transformed_code_1331.py,resources/api.py,21022025172541_unit_result_205,21022025172541_functional_result_205,,True,0/0,True,0/0,False,NA,,,NA
1332,WLEC,222,WLEC_222_transformed_code_1332.py,resources/api.py,21022025172557_unit_result_222,21022025172557_functional_result_222,,True,0/0,True,0/0,False,NA,,,NA
1333,WLEC,258,WLEC_258_transformed_code_1333.py,resources/api.py,21022025172611_unit_result_258,21022025172611_functional_result_258,,True,0/0,True,0/0,False,NA,,,NA
1334,WLEC,265,WLEC_265_transformed_code_1334.py,resources/api.py,21022025172618_unit_result_265,21022025172618_functional_result_265,,True,0/0,True,0/0,False,NA,,,NA
1335,WLEC,272,WLEC_272_transformed_code_1335.py,resources/api.py,21022025172629_unit_result_272,21022025172629_functional_result_272,,True,0/0,True,0/0,False,NA,,,NA
1336,WLEC,291,WLEC_291_transformed_code_1336.py,resources/api.py,21022025172636_unit_result_291,21022025172636_functional_result_291,,True,0/0,True,0/0,False,NA,,,NA
1337,WLEC,327,WLEC_327_transformed_code_1337.py,resources/api.py,21022025172650_unit_result_327,21022025172650_functional_result_327,,True,0/0,True,0/0,False,NA,,,NA
1338,WLEC,352,WLEC_352_transformed_code_1338.py,resources/api.py,21022025172703_unit_result_352,21022025172703_functional_result_352,,True,0/0,True,0/0,False,NA,,,NA
1339,WLEC,361,WLEC_361_transformed_code_1339.py,resources/api.py,21022025172717_unit_result_361,21022025172717_functional_result_361,,True,0/0,True,0/0,False,NA,,,NA
1340,WLEC,363,WLEC_363_transformed_code_1340.py,resources/api.py,21022025172726_unit_result_363,21022025172726_functional_result_363,,True,0/0,True,0/0,False,NA,,,NA
1341,WLEC,385,WLEC_385_transformed_code_1341.py,resources/api.py,21022025172735_unit_result_385,21022025172735_functional_result_385,,True,0/0,True,0/0,False,NA,,,NA
1342,WLEC,388,WLEC_388_transformed_code_1342.py,resources/api.py,21022025172745_unit_result_388,21022025172745_functional_result_388,,True,0/0,True,0/0,False,NA,,,NA
1343,WLEC,406,WLEC_406_transformed_code_1343.py,resources/api.py,21022025172800_unit_result_406,21022025172800_functional_result_406,,True,0/0,True,0/0,False,NA,,,NA
1344,WLEC,456,WLEC_456_transformed_code_1344.py,resources/api.py,21022025172841_unit_result_456,21022025172841_functional_result_456,,True,0/0,True,0/0,False,NA,,,NA
1345,WLEC,488,WLEC_488_transformed_code_1345.py,resources/api.py,21022025172905_unit_result_488,21022025172905_functional_result_488,,True,0/0,True,0/0,False,NA,,,NA
1346,WLEC,490,WLEC_490_transformed_code_1346.py,resources/api.py,21022025172915_unit_result_490,21022025172915_functional_result_490,,True,0/0,True,0/0,False,NA,,,NA
1347,WLEC,493,WLEC_493_transformed_code_1347.py,resources/api.py,21022025172928_unit_result_493,21022025172928_functional_result_493,,True,0/0,True,0/0,False,NA,,,NA
1348,WLEC,503,WLEC_503_transformed_code_1348.py,resources/api.py,21022025172936_unit_result_503,21022025172936_functional_result_503,,True,0/0,True,0/0,False,NA,,,NA
1349,WLEC,512,WLEC_512_transformed_code_1349.py,resources/api.py,21022025172949_unit_result_512,21022025172949_functional_result_512,,True,0/0,True,0/0,False,NA,,,NA
1350,WLEC,533,WLEC_533_transformed_code_1350.py,resources/api.py,21022025173006_unit_result_533,21022025173006_functional_result_533,,True,0/0,True,0/0,False,NA,,,NA
1351,WLEC,568,WLEC_568_transformed_code_1351.py,resources/api.py,21022025173015_unit_result_568,21022025173015_functional_result_568,,True,0/0,True,0/0,False,NA,,,NA
1352,WLEC,588,WLEC_588_transformed_code_1352.py,resources/api.py,21022025173025_unit_result_588,21022025173025_functional_result_588,,True,0/0,True,0/0,False,NA,,,NA
1353,WLEC,621,WLEC_621_transformed_code_1353.py,resources/api.py,21022025173046_unit_result_621,21022025173046_functional_result_621,,True,0/0,True,0/0,False,NA,,,NA
1354,WLEC,631,WLEC_631_transformed_code_1354.py,resources/api.py,21022025173102_unit_result_631,21022025173102_functional_result_631,,True,0/0,True,0/0,False,NA,,,NA
1355,WLEC,641,WLEC_641_transformed_code_1355.py,resources/api.py,21022025173112_unit_result_641,21022025173112_functional_result_641,,True,0/0,True,0/0,False,NA,,,NA
1356,WLEC,681,WLEC_681_transformed_code_1356.py,resources/api.py,21022025173131_unit_result_681,21022025173131_functional_result_681,,True,0/0,True,0/0,False,NA,,,NA
1357,WLEC,692,WLEC_692_transformed_code_1357.py,resources/api.py,21022025173140_unit_result_692,21022025173140_functional_result_692,,True,0/0,True,0/0,False,NA,,,NA
1358,WLEC,693,WLEC_693_transformed_code_1358.py,resources/api.py,21022025173154_unit_result_693,21022025173154_functional_result_693,,True,0/0,True,0/0,False,NA,,,NA
1359,WLEC,697,WLEC_697_transformed_code_1359.py,resources/api.py,21022025173202_unit_result_697,21022025173202_functional_result_697,,True,0/0,True,0/0,False,NA,,,NA
1360,WLEC,707,WLEC_707_transformed_code_1360.py,resources/api.py,21022025173213_unit_result_707,21022025173213_functional_result_707,,True,0/0,True,0/0,False,NA,,,NA
1361,WLEC,751,WLEC_751_transformed_code_1361.py,resources/api.py,21022025173239_unit_result_751,21022025173239_functional_result_751,,True,0/0,True,0/0,False,NA,,,NA
1362,WLEC,753,WLEC_753_transformed_code_1362.py,resources/api.py,21022025173251_unit_result_753,21022025173251_functional_result_753,,True,0/0,True,0/0,False,NA,,,NA
1363,WLEC,779,WLEC_779_transformed_code_1363.py,resources/api.py,21022025173301_unit_result_779,21022025173301_functional_result_779,,True,0/0,True,0/0,False,NA,,,NA
1364,WLEC,786,WLEC_786_transformed_code_1364.py,resources/api.py,21022025173308_unit_result_786,21022025173308_functional_result_786,,True,0/0,True,0/0,False,NA,,,NA
1365,WLEC,802,WLEC_802_transformed_code_1365.py,resources/api.py,21022025173321_unit_result_802,21022025173321_functional_result_802,,True,0/0,True,0/0,False,NA,,,NA
1366,WLEC,805,WLEC_805_transformed_code_1366.py,resources/api.py,21022025173331_unit_result_805,21022025173331_functional_result_805,,True,0/0,True,0/0,False,NA,,,NA
1367,WLEC,834,WLEC_834_transformed_code_1367.py,resources/api.py,21022025173341_unit_result_834,21022025173341_functional_result_834,,True,0/0,True,0/0,False,NA,,,NA
1368,WLEC,848,WLEC_848_transformed_code_1368.py,resources/api.py,21022025173401_unit_result_848,21022025173401_functional_result_848,,True,0/0,True,0/0,False,NA,,,NA
1369,WLEC,872,WLEC_872_transformed_code_1369.py,resources/api.py,21022025173412_unit_result_872,21022025173412_functional_result_872,,True,0/0,True,0/0,False,NA,,,NA
1370,WLEC,886,WLEC_886_transformed_code_1370.py,resources/api.py,21022025173433_unit_result_886,21022025173433_functional_result_886,,True,0/0,True,0/0,False,NA,,,NA
1371,WLEC,920,WLEC_920_transformed_code_1371.py,resources/api.py,21022025173448_unit_result_920,21022025173448_functional_result_920,,True,0/0,True,0/0,False,NA,,,NA
1372,WLEC,942,WLEC_942_transformed_code_1372.py,resources/api.py,21022025173454_unit_result_942,21022025173454_functional_result_942,,True,0/0,True,0/0,False,NA,,,NA
1373,WLEC,979,WLEC_979_transformed_code_1373.py,resources/api.py,21022025173507_unit_result_979,21022025173507_functional_result_979,,True,0/0,True,0/0,False,NA,,,NA
1374,WLEC,1056,WLEC_1056_transformed_code_1374.py,resources/api.py,21022025173518_unit_result_1056,21022025173518_functional_result_1056,,True,0/0,True,0/0,False,NA,,,NA
1375,WLEC,1065,WLEC_1065_transformed_code_1375.py,resources/api.py,21022025173532_unit_result_1065,21022025173532_functional_result_1065,,True,0/0,True,0/0,False,NA,,,NA
1376,WLEC,1132,WLEC_1132_transformed_code_1376.py,resources/api.py,21022025173556_unit_result_1132,21022025173556_functional_result_1132,,True,0/0,True,0/0,False,NA,,,NA
1377,WLEC,1137,WLEC_1137_transformed_code_1377.py,resources/api.py,21022025173606_unit_result_1137,21022025173606_functional_result_1137,,True,0/0,True,0/0,False,NA,,,NA
1378,WLEC,1166,WLEC_1166_transformed_code_1378.py,resources/api.py,21022025173625_unit_result_1166,21022025173625_functional_result_1166,,True,0/0,True,0/0,False,NA,,,NA
1379,WLEC,1171,WLEC_1171_transformed_code_1379.py,resources/api.py,21022025173637_unit_result_1171,21022025173637_functional_result_1171,,True,0/0,True,0/0,False,NA,,,NA
1380,WLEC,1189,WLEC_1189_transformed_code_1380.py,resources/api.py,21022025173647_unit_result_1189,21022025173647_functional_result_1189,,True,0/0,True,0/0,False,NA,,,NA
1381,WLEC,1193,WLEC_1193_transformed_code_1381.py,resources/api.py,21022025173656_unit_result_1193,21022025173656_functional_result_1193,,True,0/0,True,0/0,False,NA,,,NA
1382,WLEC,1213,WLEC_1213_transformed_code_1382.py,resources/api.py,21022025173707_unit_result_1213,21022025173707_functional_result_1213,,True,0/0,True,0/0,False,NA,,,NA
1383,WLEC,1222,WLEC_1222_transformed_code_1383.py,resources/api.py,21022025173713_unit_result_1222,21022025173713_functional_result_1222,,True,0/0,True,0/0,False,NA,,,NA
1384,WLEC,1239,WLEC_1239_transformed_code_1384.py,resources/api.py,21022025173729_unit_result_1239,21022025173729_functional_result_1239,,True,0/0,True,0/0,False,NA,,,NA
1385,WLEC,1254,WLEC_1254_transformed_code_1385.py,resources/api.py,21022025173739_unit_result_1254,21022025173739_functional_result_1254,,True,0/0,True,0/0,False,NA,,,NA
1386,WLEC,1257,WLEC_1257_transformed_code_1386.py,resources/api.py,21022025173749_unit_result_1257,21022025173749_functional_result_1257,,True,0/0,True,0/0,False,NA,,,NA
1387,WLEC,1260,WLEC_1260_transformed_code_1387.py,resources/api.py,21022025173758_unit_result_1260,21022025173758_functional_result_1260,,True,0/0,True,0/0,False,NA,,,NA
